CCI ID,NAME,COUNTRY,LAT CENTRE,LON CENTRE,MAX DISTANCE TO LAND (KM),LAT MIN BOX,LAT MAX BOX,LON MIN BOX,LON MAX BOX,ID in GLOBOLAKES 1000 MASK,ID in CGLOPS MASK
18140,Rosarito reservoir,Spain,40.1042,-5.3125,1,40.0458,40.1542,-5.3708,-5.2458,,18140;
164651,Portmore lough,United Kingdom,54.5625,-6.2792,0.5,54.5125,54.6042,-6.3292,-6.2292,,164651;
208447, lacul Matita,Romania,45.3014,29.3708,1.1,45.2375,45.3458,29.3125,29.4375,208447;,
208662, lacul Furtuna,Romania,45.2153,29.1264,1.5,45.1625,45.2708,29.0625,29.1792,208662;,
208840,Mantua lakes,Italy,45.1625,10.7792,0.5,45.0958,45.2125,10.7042,10.8542,,208840;
208962, lacul Isac,Romania,45.1097,29.2819,1.3,45.0542,45.1625,29.2042,29.3375,208962;,
209099, lacul Puiu,Romania,45.0569,29.4792,1.3,44.9958,45.1042,29.4208,29.5458,209099;,
211002, lake Auburn,United States,44.1458,-70.2486,1.3,44.0875,44.2042,-70.3125,-70.1875,211002;,
214687,Branched Oak lake,United States,40.9708,-96.8625,0.9,40.9208,41.0292,-96.9292,-96.8125,,214687;
215215,Morse reservoir,United States,40.0792,-86.0458,0.5,40.0375,40.1625,-86.0875,-85.9875,,215215;
215311,Geist reservoir,United States,39.9375,-85.9375,0.5,39.8708,39.9875,-86.0208,-85.8875,,215311;
215339,Eagle-Creek,United States,39.8542,-86.3042,0.6,39.7875,39.9208,-86.3542,-86.2625,,215339;
100000001,Curonian,Russian Federation;Lithuania,55.0347,20.9792,14.9,54.8542,55.7458,20.4708,21.3375,248614;,100000001;
100000002,Eyre,Australia,-28.3875,137.188,19.2,-29.5375,-27.7792,136.7792,138.0625,,
100000003,Theewaterskloof reservoir,South Africa,-34.0042,19.1542,1.6,-34.1208,-33.9625,19.0958,19.3292,,100000003;
100000004,lough Mourve,United Kingdom,54.7625,-5.8042,0.2,54.7208,54.8042,-5.8458,-5.7625,,100000004;
100000011,Rukwa,Tanzania United Republic of,-8.0014,32.1569,23.9,-8.5542,-7.3542,31.4875,32.9792,86;,100000011;
100000012,Ijsselmeer,Netherlands,52.5431,5.2347,10.7,52.4958,53.1042,5.0125,5.7458,,100000016;
100000013,Kyoga,Uganda,1.4708,32.9958,7.8,1.1708,1.9958,32.2375,33.5208,99;325;,100000013;
100000014,Playgreen lake,Canada,53.8042,-97.9875,4.8,53.6625,54.4792,-98.3625,-97.7458,213;,100000015;
100000015,Little Playgreen lake,Canada,54.0042,-97.9042,2.4,53.9125,54.1375,-98.0875,-97.6875,213;,100000015;
100000016,Markermeer,Netherlands,52.5431,5.2347,10.7,52.2875,52.7292,4.9375,5.5125,,100000016;
100000033,Thomson,United States,44.2875,-97.4708,2.5,44.1542,44.3792,-97.5458,-97.3708,,
200000001,Guerrah-Et-Tarf,Algeria,35.6792,7.1375,6.3,35.5708,35.7875,6.9792,7.2708,,200000001;
200000002,Zehrez-Chergui,Algeria,35.2292,3.5458,4.6,35.0542,35.3542,3.3125,3.7542,,200000002;
200000003,Chott-Ech-Chergui,Algeria,34.4958,0.9458,4.9,33.8125,34.6708,-0.4375,1.4708,,200000003;
200000004,Sebkha-D'Oran,Algeria,35.5208,-0.8625,4.4,35.4375,35.6375,-0.9875,-0.6292,,200000004;
200000006,Toshka,Egypt,23.4125,30.6292,6.2,23.1958,23.5875,30.4292,30.8542,,200000006;
200000007,Nwetwe-Pan,Botswana,-20.7792,25.3792,8.2,-21.1542,-20.0292,24.5792,25.9125,,200000007;
200000008,Sua-Pan,Botswana,-20.6375,25.9792,13.3,-21.2375,-20.1875,25.8375,26.3375,,200000008;
200000010,Al-Wahda,Morocco,34.5958,-5.1458,2.2,34.4792,34.6958,-5.2458,-4.9208,,200000010;
200000011,Chott-El-Hodna,Algeria,35.4292,4.6458,8,35.2708,35.5792,4.4792,5.1125,,200000011;
200000012,Etosha-Pan,Namibia,-18.7625,16.3958,21.4,-19.1458,-18.4292,15.8042,16.9625,,200000012;
200000013,Rio Tapajaos and Rio Arapiuns,Brazil,-2.7042,-55.0875,9.1,-4.5708,-1.8375,-56.3125,-54.4375,73;476;683;1535;1752;2112;,73;683;1535;1752;
200000036, West Ngalabalab swamp,Sudan,4.9514,34.7486,2.2,4.8958,5.0208,34.6458,34.8708,,
200000065, Zzzz,Russian Federation,63.3625,44.6875,1.6,63.3042,63.4292,44.6125,44.7542,,
200000067, Krasnyy,Norway,63.8792,11.3375,1.5,63.8208,63.9875,11.2625,11.4208,,
200000071,Patos Lagoon,Brazil,-30.6542,-50.9625,25.2,-32.1792,-29.9625,-52.2958,-50.5042,,
200000072,Maracaibo,Venezuela Bolivarian Republic of,9.7958,-71.5958,46.5,8.9958,11.1125,-72.1708,-70.9875,,
300000138,Aydar,Uzbekistan,40.8542,67.0792,10.5,40.4375,41.1208,65.8708,67.9375,,
300000140,Tuz,Turkey,38.6236,33.5208,13.9,38.3958,39.1792,33.0458,33.7542,,
300000177,Torrens,Australia,-30.6125,137.654,15.4,-31.5042,-30.1375,137.1542,138.1208,,
300000178, Gairdner,Australia,-31.6542,136.1125,9.9,-32.4042,-31.0042,135.3458,136.3625,,
300000182,NN Glacial Lake,Greenland,77.0347,-20.3403,2.4,76.9125,77.1708,-21.9292,-20.1458,,
300000185,Fureso,Greenland,72.0264,-26.2931,1.5,71.9625,72.1375,-26.4792,-25.9625,,
300000223, Horton lake,Canada,67.4958,-122.3875,4.9,67.3875,67.5792,-122.8208,-122.1708,,
300000250, Zzzz,Canada,65.4931,-71.9569,3.8,65.4208,65.6542,-72.1125,-71.8208,,
300000274, Mingo lake,Canada,64.5708,-72.2153,4.4,64.4458,64.7292,-72.3792,-71.9125,,
300000308, Smart lake,Canada,63.4986,-106.8181,1.5,63.3208,63.7042,-107.1125,-106.5042,,
300000311, Fletcher lake,Canada,63.5764,-108.7458,3.8,63.4542,63.7542,-109.0125,-108.4292,,
300000328, Beaverhill lake,Canada,62.8264,-104.3681,4.2,62.6625,62.9208,-104.5375,-104.2375,,
300000337, Mary lake,Canada,62.3792,-103.4958,2.8,62.2208,62.5375,-103.7375,-103.3708,,
300000347, Big Rocky lake and Little Rocky lake,Canada,62.2875,-102.3347,2.8,62.1792,62.4292,-102.4625,-102.0458,,
300000349, Zzzz,Canada,62.1847,-97.5458,2.4,62.0375,62.2792,-97.7708,-97.4208,,
300000369, Aishihik lake,Canada,61.5653,-137.3625,1.9,61.1542,61.6625,-137.5375,-136.9542,,
300000428, Riou lake,Canada,59.0931,-106.5097,2.8,59.0292,59.2292,-106.6958,-106.1042,,
300000430, Nonvianuk lake,United States,59.0069,-155.4347,3.5,58.9208,59.0875,-155.6292,-155.0792,,
300000437, Tadoule lake,Canada,58.6597,-98.3042,3,58.3792,58.7958,-98.5958,-98.0792,,
300000465, lac Nachicapau,Canada,56.7208,-67.9597,2.1,56.5375,56.7958,-68.4958,-67.8292,,
300000485, lac Otelnuk,Canada,56.0958,-68.2569,3.1,55.9875,56.3125,-68.3458,-68.0125,,
300000525, Bear lake,Canada,55.1292,-95.9847,2.2,55.0375,55.1958,-96.5292,-95.6125,,
300000540, Neret Malaval Lakes,Canada,54.6208,-70.7875,2.2,54.4958,54.9042,-71.3042,-70.4875,,
300000541, Trembleur lake,Canada,54.8542,-125.0819,2.6,54.7125,54.9208,-125.4542,-124.9042,,
300000566, Pierce lake,Canada,54.1625,-92.9875,3,54.0458,54.2708,-93.1625,-92.8208,,
300000579, Francois lake,Canada,54.0431,-125.8542,1.9,53.9292,54.0958,-126.5375,-124.9458,,
300000619, Quesnel lake,Canada,52.5375,-121.0542,2.2,52.4292,52.8208,-121.5875,-120.3208,,
300000636, Chilko lake,Canada,51.2875,-124.0625,2.7,51.0292,51.6542,-124.2542,-123.9625,,
300000651, Adams lake,Canada,51.2542,-119.4958,1.6,50.9125,51.4542,-119.8125,-119.3875,,
300000654, Whitewater lake,Canada,50.7403,-89.0958,1.8,50.6875,50.8792,-89.4125,-88.9708,,
300000655, Walker,Canada,50.9542,-66.9208,1.5,50.7708,51.7708,-67.1375,-66.7208,,
300000659, Savant lake,Canada,50.4736,-90.4319,1.6,50.3292,50.7042,-90.5875,-90.2375,,
300000704, Gander lake,Canada,48.9014,-54.9236,1.9,48.8125,49.0208,-55.0625,-54.3458,,
300000709, Dog lake,Canada,48.7125,-89.5681,2,48.6458,48.9458,-89.6708,-89.2458,,
300000716, lac Preissac,Canada,48.2931,-78.3986,1.6,48.2208,48.4292,-78.5792,-78.2292,,
300000725, Banks lake,United States,47.8847,-119.1569,2.2,47.5792,47.9875,-119.3625,-118.9792,,
300000727, lake Chelan,United States,47.8653,-120.1292,1.5,47.7958,48.3625,-120.7125,-119.9875,,
300000767, lake George,United States,43.5431,-73.6347,1.8,43.3792,43.8542,-73.7458,-73.3875,,
300000771, Harney lake,United States,43.2431,-119.1292,4.8,43.1458,43.3292,-119.2542,-119.0042,,
300000772, Cayuga lake,United States,42.7458,-76.7347,2.8,42.4208,42.9792,-76.8125,-76.4625,,
300000773,Seneca,United States,42.7125,-76.9347,2.5,42.3458,42.9125,-77.0208,-76.8208,,
300000836, Richland-Chambers,United States,31.9625,-96.1292,2.5,31.8792,32.1375,-96.4458,-96.0542,,
300000850, Babicora,Mexico,29.3125,-107.8375,4.7,29.2125,29.4875,-107.9375,-107.7375,,
300000853, Bustillos,Mexico,28.5458,-106.7458,3.7,28.4625,28.6625,-106.8792,-106.6625,,
300000910, Jari,Brazil,-5.0625,-62.4792,2.3,-5.3708,-4.8708,-62.6708,-62.3042,,
300000918, Huaytunas,Bolivia Plurinational State of,-12.9208,-65.5208,4.7,-13.0958,-12.7208,-65.6542,-65.4042,,
300000946, represa de Promissao,Brazil,-21.3347,-49.7042,3,-21.8125,-21.1125,-49.8292,-48.9542,,183;
300000962, lagoa Itapeva,Brazil,-29.5708,-49.9875,2.8,-29.6375,-29.3375,-50.0708,-49.7542,,
300000972, Tunas Grandes,Argentina,-35.9792,-62.4458,5.9,-36.1042,-35.8625,-62.6042,-62.2958,,
300000977, Casa de Piedra,Argentina,-38.1708,-67.2125,4,-38.3375,-38.0875,-67.7208,-67.1208,,
300000984, Huechulafquen lake and Epulafquթn lake and lago Paimun,Argentina,-39.7736,-71.3125,2.1,-39.8458,-39.6625,-71.6708,-71.1792,,
300000985, lago Panguipulli,Chile,-39.6708,-72.2458,2.3,-39.8792,-39.5875,-72.3875,-72.0458,,
300000991,Todos los Santos,Chile,-41.1014,-72.3292,3.1,-41.2625,-41.0125,-72.4375,-71.9958,,
300000993, lago Yelcho,Chile,-43.3514,-72.2292,2.2,-43.4625,-43.1458,-72.4875,-72.1292,,
300001007, ozero Kungasalakh,Russian Federation,74.5958,107.1736,6.1,74.4625,74.7542,106.9208,107.6458,,
300001009, ozero Kokoro,Russian Federation,73.0069,101.0653,5,72.8708,73.1208,100.8625,101.2875,,
300001016, ozero Yambuto,Russian Federation,71.2097,79.4625,4.8,71.0708,71.3375,79.1458,79.6458,,
300001024, ozero Yambuto,Russian Federation,69.5153,69.0125,3.7,69.4125,69.5958,68.8792,69.3625,,
300001028, ozero Glubokoye,Russian Federation,69.3264,89.7375,2.4,69.1542,69.3958,89.5458,90.7042,,
300001031, ozero Sobach'ye,Russian Federation,69.0208,91.0042,1.8,68.9625,69.1625,90.8542,91.9458,,
300001038,Altevatnet,Norway,68.4653,19.7736,1.3,68.3458,68.7125,18.8542,19.9708,,
300001041, ozero Essey,Russian Federation,68.4542,102.3931,6,68.2875,68.5792,102.1375,102.6625,,
300001048, ozero Yarato 1-e,Russian Federation,67.9486,71.6486,6.8,67.8292,68.0625,71.2375,71.8542,,
300001053, Eloygytgyn lake,Russian Federation,67.4903,172.0903,5.3,67.3958,67.5875,171.9042,172.2708,,
300001055, ozero Agata,Russian Federation,67.2125,92.8375,1.9,66.9792,67.4708,92.6375,93.2042,,
300001059, ozero Makovskoye,Russian Federation,66.8403,85.2153,3.8,66.7125,66.9375,85.0542,85.5708,,
300001063, ozero Tembenchi,Russian Federation,66.7153,95.1014,1.6,66.5708,67.0208,94.7708,95.2208,,
300001083, Kunovat,Russian Federation,64.9958,65.9125,3.1,64.9125,65.1458,65.6875,66.0792,,
300001087, Zzzz,Russian Federation,64.7208,65.9375,2.2,64.6292,64.8125,65.7625,66.2208,,
300001091, Zzzz,Russian Federation,64.4431,66.1597,2.7,64.3375,64.5375,66.0458,66.4792,,
300001094, Snasavatnet,Norway,64.1986,12.1069,2.2,64.0542,64.3042,11.5375,12.4125,,
300001098, Torron,Sweden,63.8708,12.9931,2.1,63.7292,64.0292,12.7042,13.1458,,
300001112, Zzzz,Finland,63.0319,30.7292,2.2,62.8375,63.1042,30.5042,30.9125,,
300001115, ozero Untor,Russian Federation,62.6458,65.1653,3.4,62.5042,62.7458,64.9792,65.3458,,
300001118, ozero Palvozero,Russian Federation,62.5958,33.7875,2.7,62.4542,62.7292,33.6708,33.8875,,
300001123, Kolyma River,Russian Federation,62.0292,150.0542,2.2,61.4458,62.1792,148.6708,150.4458,,
300001127, Femunden,Norway,62.1069,11.7625,2.4,61.8792,62.4625,11.6708,12.0208,,
300001134, ozero Bol'shoy Sor and ozero Aytor,Russian Federation,61.5625,67.1819,2,61.4875,61.7125,66.8125,67.3125,,
300001141, Zzzz,Finland,61.2875,24.1375,2.1,61.2208,61.4792,23.9542,24.3292,,
300001142, ozero Toremtor,Russian Federation,61.2153,79.3181,3.5,61.1042,61.3208,79.1625,79.5625,,
300001153, Randsfjorden,Norway,60.4681,10.4236,1.8,60.2042,60.8375,10.1042,10.5125,,
300001174, Ringkobing,Denmark,56.0375,8.2125,5.4,55.8042,56.1542,8.0875,8.4125,,
300001205, ozero Teletskoye,Russian Federation,51.3792,87.7792,2.5,51.3042,51.8375,87.2125,87.8875,,
300001248, Urnersee,Switzerland,47.0208,8.3764,1.9,46.8542,47.1208,8.2458,8.6625,,
300001252, Dalonghu,China,46.7042,124.3792,3.8,46.5958,46.8458,124.2458,124.5125,,
300001256, Khadzhybeys'kyy lagoon,Ukraine,46.6542,30.5431,1.6,46.5042,46.9042,30.3792,30.7375,,
300001257,Huoshaohei lake and Tahlag lake and Yamenqi lake and Aobao lake and  Xiaoshang lake and Alqagtai lake and Talahong lake and Delong lake and Yangcaohao lake and Beiqin lake and Amuta lake and Yamenxi lake,China,46.5958,124.1875,2.8,46.4625,46.9208,123.9208,124.3125,2127;3203;,
300001274,lago di Como,Italy,46.0069,9.2597,2,45.8153,46.2292,9.0681,9.4569,,
300001297,Soungari,China,43.4903,127.1736,1.7,43.0458,43.8208,126.6458,127.3208,,
300001316, Vpadina Ayakalytma,Uzbekistan,40.6208,64.5208,4.5,40.5292,40.7042,64.4125,64.6625,,
300001323, Yuqiao,China,40.0375,117.5458,2.8,39.9708,40.1125,117.4042,117.6792,,
300001382, Bangdag lake,China,34.9542,81.5292,4.4,34.8708,35.0375,81.4375,81.6792,,
300001398, Tarbela dam Haripur,Pakistan,34.1375,72.7986,2.6,34.0208,34.5875,72.6542,72.9458,,
300001459, Gyesar lake,China,30.1514,84.8292,3.3,30.0542,30.3958,84.6625,84.9042,,
300001496, Bargi Dam,India,22.9125,79.9375,2.6,22.6042,23.0125,79.8625,80.3708,,
300001497, Hasdeo Bango,India,22.6208,82.6708,1.7,22.5542,22.7792,82.5125,82.8292,,
300001503, Rengali,India,21.3292,85.0042,3.9,21.2375,21.6708,84.7958,85.1625,,
300001508, Indravati,India,19.2542,82.8458,1.5,19.0208,19.4458,82.7042,82.9375,,
300001509, Sriram Sagar,India,18.9375,78.2958,3.9,18.7708,19.1292,77.7458,78.3875,,
300001518, Lam Pao,Thailand,16.7847,103.5986,1.6,16.5542,16.9958,103.2042,103.6625,,
300001530, Pasak Chonlasit,Thailand,15.0042,101.0458,2.8,14.8042,15.1708,100.9625,101.1458,,
300001537, Goronyo Dam,Nigeria,13.5375,5.9292,3.5,13.4375,13.6208,5.8375,6.0458,,
300001545, Barrage de Bagre,Burkina Faso,11.5375,-0.6958,2,11.4292,11.8375,-0.8542,-0.4958,,
300001549, Tri An,Viet Nam,11.2125,107.1708,4.2,11.0375,11.3125,106.9458,107.3208,,
300001551, Maga,Cameroon,10.8042,14.9542,3.4,10.6958,10.9042,14.8042,15.0875,,
300001589, lake Singkarak,Indonesia,-0.5903,100.5292,3.7,-0.7375,-0.4958,100.4458,100.6375,,
300001600, lake Matano,Indonesia,-2.4847,121.3569,3.5,-2.6042,-2.3875,121.1792,121.5042,,
300001609, danau Ranau,Indonesia,-4.8486,103.9347,3.7,-4.9958,-4.7708,103.8208,104.0542,,
300001611, Sulunga,Tanzania United Republic of,-6.1125,35.1875,11.8,-6.2792,-5.9042,34.9792,35.3875,,
300001612, Mtera,Tanzania United Republic of,-7.0375,35.8375,6.2,-7.2292,-6.8208,35.6042,36.0208,,
300001619, Quiminha,Angola,-8.9625,13.9458,2.5,-9.0458,-8.8625,13.7625,14.1292,,
300001625, lake Tengano,Solomon Islands,-11.7847,160.4958,4.6,-11.8875,-11.6625,160.3625,160.6708,,
300001639, Gregory,Australia,-20.2208,127.4458,4.8,-20.3292,-20.0708,127.3292,127.5708,,
300001642, Percival,Australia,-21.3708,124.6708,2.8,-21.5375,-21.2625,124.2792,125.0875,,
300001643, Buchanan,Australia,-21.6042,145.8792,3.8,-21.7292,-21.4708,145.7792,145.9708,,
300001645, Dora,Australia,-22.0458,122.9375,4.3,-22.2875,-21.9042,122.7625,123.1542,,
300001646, Auld,Australia,-22.4792,123.8042,2.7,-22.6125,-22.0875,123.6792,123.9042,,
300001648, Disappointment,Australia,-23.4125,122.7042,4.2,-23.7375,-23.1958,122.5542,123.0375,,
300001655, Carnegie,Australia,-26.1375,122.2292,5.4,-26.3292,-25.9125,122.0625,122.9875,,
300001656, Wells,Australia,-26.6958,123.2208,3.3,-26.8625,-26.5792,122.9458,123.4042,,
300001664, Malapula,Australia,-28.3542,138.0958,3,-28.4458,-28.2375,137.8458,138.1625,,
300001665, Rasen,Australia,-28.7208,124.4042,2.6,-28.8708,-28.6042,124.0042,124.5875,,
300001666, Waigen,Australia,-28.7958,120.8625,3.1,-28.8708,-28.7042,120.6292,121.0458,,
300001669, Blanche,Australia,-29.2375,139.6542,7.9,-29.4792,-29.0958,139.4708,139.8875,,
300001672, Raeside,Australia,-29.4375,121.9625,3.8,-29.6542,-29.2625,121.7625,122.4542,,
300001674, Yarra Yarra,Australia,-29.7208,115.8125,4.3,-29.8208,-29.5792,115.7042,115.9042,,
300001676, Rebecca,Australia,-29.8375,122.1292,3.3,-30.1375,-29.7625,121.9625,122.5125,,
300001681, Lefroy,Australia,-31.2292,121.7458,6.6,-31.5375,-31.0792,121.5458,121.9792,,
300001694, lake Hume,Australia,-36.1792,147.0625,2.1,-36.2708,-35.9375,146.9792,147.3708,,
300001695, lake Eucumbene,Australia,-36.0958,148.7264,2.3,-36.2375,-35.9042,148.5542,148.8625,,
300001701, lake Pedder,Australia,-42.9236,146.2625,2.3,-43.0792,-42.7292,145.9458,146.3958,,
300001704, lake Hawea,New Zealand,-44.5486,169.2764,2.9,-44.6458,-44.2458,169.1625,169.4958,,
300001720, Zzzz,Greenland,81.7681,-47.5375,1.5,81.4708,81.9292,-48.4708,-46.4875,,
300001737, Zzzz,Canada,80.9458,-75.9875,1.5,80.8875,81.0458,-76.2458,-75.0958,,
300001744,NN Glacial Lake,Greenland,79.5931,-22.5403,1.7,79.4958,79.6625,-22.7708,-22.3708,,
300001784, Zzzz,Canada,73.0458,-118.2792,1.8,72.9708,73.1792,-118.4375,-117.8625,,
300001879, Zzzz,Canada,71.5625,-108.7181,2.5,71.4625,71.6708,-108.8375,-108.5708,,
300001887, Zzzz,Canada,71.4819,-113.9486,2.8,71.3792,71.5542,-114.1375,-113.7708,,
300001905, Zzzz,Canada,71.2042,-116.6042,1.9,71.1208,71.2708,-116.8208,-116.3792,,
300001914, Zzzz,Canada,71.0958,-79.8958,1.6,71.0292,71.2208,-80.1708,-79.7875,,
300001940, Sungovoak,United States,71.0542,-156.4875,1.9,70.9958,71.2042,-156.6708,-156.3875,,
300001994, Zzzz,Canada,70.7764,-117.4181,1.9,70.6125,70.8375,-117.5125,-117.2792,,
300002057, Zzzz,Canada,70.1986,-105.4292,1.9,70.1208,70.2708,-105.6708,-105.1042,,
300002066, Zzzz,Canada,70.1208,-109.6708,2,70.0458,70.1958,-109.8042,-109.4625,,
300002119, Hansteen lake,Canada,69.7903,-94.1208,1.9,69.6875,69.8708,-94.4125,-93.9292,,
300002123, Zzzz,Canada,69.7792,-105.1792,2.1,69.6375,69.8708,-105.5125,-104.8458,,
300002129, Jamesee lake,Canada,69.7181,-103.8736,2.6,69.5375,69.7875,-104.0458,-103.7375,,
300002163, Middle lake,Canada,69.6014,-93.4208,2.2,69.5292,69.7208,-93.5292,-93.0625,,
300002166, Banning lake,Canada,69.5875,-110.1653,2.2,69.4875,69.6792,-110.4208,-109.9042,,
300002202, Tasseriuk,Canada,69.3875,-124.6542,1.9,69.2875,69.4792,-124.8708,-124.5625,,
300002212, Qikiqtaqtuuq,Canada,69.2625,-93.4042,2.1,69.1708,69.3458,-93.5542,-93.2458,,
300002317, Zzzz,Canada,68.6875,-125.5708,1.6,68.6208,68.7625,-125.7708,-125.3708,,
300002332, Zzzz,Canada,68.6958,-111.4208,1.6,68.6042,68.7542,-111.7125,-111.2125,,
300002480, Zzzz,Canada,67.8458,-131.4292,1.9,67.7792,67.9208,-131.6375,-131.1542,,
300002493, Giesecke So,Greenland,67.7792,-53.1792,1.6,67.6208,67.8875,-53.5708,-52.8625,,
300002545,Nassuttuutaata tasia,Greenland,67.6069,-52.4292,1.4,67.5208,67.7042,-52.8708,-52.2875,,
300002559, Zzzz,Canada,67.3958,-102.7097,3.4,67.3208,67.4958,-102.8458,-102.5708,,
300002685,NN Glacial Lake,Greenland,66.9986,-51.8875,1.2,66.9208,67.0625,-52.2542,-51.4292,,
300002718, Manuel lake,Canada,66.9042,-128.8375,1.6,66.8208,67.1625,-129.0958,-128.7375,,
300002811, Zzzz,Canada,66.5292,-113.7514,1.5,66.4292,66.7042,-113.8542,-113.5875,,
300002816, Takijuakataluk lake,Canada,66.6486,-113.5514,1.9,66.5542,66.8542,-113.6292,-113.4125,,
300002857, Joe lake,Canada,66.2514,-98.5181,1.5,66.1542,66.4125,-98.6292,-98.3625,,
300002883, Bathurst lake,Canada,66.3042,-107.2625,2.4,66.1292,66.4042,-107.4125,-107.0125,,
300002892,NN Glacial Lake,Greenland,66.2819,-49.8597,1.9,66.1792,66.3458,-50.2208,-49.7458,,
300002896, Zzzz,Canada,66.2458,-93.8042,2.6,66.1625,66.3125,-93.9625,-93.6792,,
300002919, Laughland lake,Canada,66.1208,-92.7458,2.1,66.0125,66.2208,-92.8292,-92.6125,,
300002949, Tatui,Canada,65.9625,-123.0542,2.4,65.8958,66.0375,-123.2125,-122.9292,,
300002970, Turton,Canada,65.8458,-126.9792,1.5,65.7125,65.9208,-127.0542,-126.7625,,
300003024, Zzzz,Canada,65.6764,-71.9403,3.5,65.5875,65.7958,-72.1292,-71.7875,,
300003035, Yen,Canada,65.5625,-118.6125,1.7,65.4708,65.6458,-118.6875,-118.3958,,
300003095, Qaamasoq,Greenland,65.3875,-50.7958,1.9,65.2875,65.4625,-50.9458,-50.6875,,
300003191, Zebulon lake,Canada,65.0681,-117.7931,2,64.9792,65.1458,-118.0458,-117.6792,,
300003205, Zzzz,Canada,65.0208,-111.8014,1.5,64.9458,65.1375,-111.9792,-111.6875,,
300003237, Thistle,Canada,64.9458,-108.6542,2.2,64.8625,65.0208,-108.7792,-108.5375,,
300003251, Zzzz,Canada,64.9208,-116.5292,1.5,64.7875,64.9708,-116.6792,-116.3292,,
300003271, Little Crapeau,Canada,64.8292,-116.4792,1.6,64.7458,64.8958,-116.6708,-116.3042,,
300003273, Big lake,Canada,64.8347,-112.9514,2.6,64.7708,64.9542,-113.1542,-112.8375,,
300003350, Rebesca lake,Canada,64.5403,-116.3153,1.6,64.4375,64.6208,-116.5792,-116.2125,,
300003365, Zzzz,Canada,64.5014,-108.1514,2.1,64.4125,64.5708,-108.2708,-107.8875,,
300003430, Judge Sissons lake,Canada,64.3236,-97.5597,2.4,64.1708,64.3958,-97.7958,-97.4208,,
300003589, Reindeer,Canada,63.8875,-113.6042,1.5,63.7792,63.9875,-113.7458,-113.4125,,
300003602, Bissett lake,Canada,63.7708,-95.3486,3.3,63.6958,63.8458,-95.4958,-95.1458,,
300003605, Kirk lake,Canada,63.6986,-109.1181,1.7,63.6042,63.8208,-109.2375,-108.9208,,
300003606, Sarah lake,Canada,63.7931,-117.1736,2.2,63.6542,63.8625,-117.2958,-116.9958,,
300003634, Zzzz,Canada,63.7375,-100.8986,2.1,63.6708,63.8792,-101.1208,-100.8125,,
300003640, Zzzz,Canada,63.6875,-98.0625,1.9,63.6042,63.8208,-98.3708,-97.9875,,
300003644, Munn lake,Canada,63.6681,-109.9542,1.7,63.5292,63.7625,-110.1875,-109.7792,,
300003701, Gibson lake,Canada,63.4458,-93.1431,1.7,63.3625,63.5708,-93.3625,-92.9958,,
300003732, Parker lake,Canada,63.5764,-95.3431,2.5,63.3458,63.6625,-95.4625,-95.0792,,
300003763, lac Tete d'Ours,Canada,63.3625,-110.5708,2.8,63.2792,63.4542,-110.7125,-110.3875,,
300003809, Zzzz,Canada,63.1375,-98.4625,3.1,63.0458,63.2375,-98.6125,-98.3292,,
300003811, Williams,Canada,63.1208,-106.2042,1.8,63.0208,63.2375,-106.3208,-106.0375,,
300003835, Greasy lake,Canada,62.8903,-122.2264,2.3,62.8208,63.0542,-122.4042,-122.1292,,
300003841, Weyburn,Canada,62.9875,-117.9042,2,62.8875,63.0792,-118.1208,-117.8125,,
300003861, Zzzz,Canada,62.9514,-96.4625,1.8,62.8542,63.0458,-96.5875,-96.2292,,
300003890, Duncan lake,Canada,62.9125,-113.9347,2.2,62.7292,62.9958,-114.0875,-113.8375,,
300003911, Zzzz,Canada,62.7986,-100.6208,1.6,62.6458,62.8958,-100.7375,-100.5125,,
300003949, lac Levis,Canada,62.6514,-117.9792,2.5,62.5292,62.7208,-118.1208,-117.8042,,
300003969,Knagaarsuup Tasersua,Greenland,62.5153,-49.6125,1.9,62.4542,62.5875,-49.7958,-49.2875,,
300003970, Zzzz,Canada,62.5125,-100.6764,1.8,62.4542,62.6875,-100.8375,-100.5875,,
300004013, Hornell lake,Canada,62.3347,-119.3819,2,62.2458,62.4125,-119.6125,-119.2625,,
300004030, Oman lake,Canada,62.2958,-103.2847,1.7,62.1708,62.3792,-103.4042,-103.1458,,
